bmi,goal,meal_time,recommendation
22,maintenance,dinner,baked_fish_veggies
17,muscle_gain,breakfast,oatmeal_protein_shake
33,weight_loss,breakfast,oats_green_tea
19,muscle_gain,breakfast,peanut_butter_toast
22,maintenance,dinner,cottage_cheese_salad
26,maintenance,dinner,tofu_stir_fry
23,muscle_gain,dinner,grilled_chicken_sweet_potato
17,muscle_gain,breakfast,paneer_paratha
37,weight_loss,breakfast,black_coffee_omelette
22,maintenance,lunch,rice_dal_salad
39,weight_loss,dinner,moong_dal_chilla
21,muscle_gain,dinner,lentil_stew_rice
39,weight_loss,dinner,moong_dal_chilla
24,maintenance,dinner,cottage_cheese_salad
30,weight_loss,breakfast,black_coffee_omelette
33,weight_loss,dinner,moong_dal_chilla
23,muscle_gain,breakfast,greek_yogurt_nuts
29,weight_loss,dinner,soup_salad
22,maintenance,lunch,quinoa_bowl
33,weight_loss,breakfast,boiled_eggs_spinach
21,muscle_gain,dinner,paneer_roti
18,muscle_gain,lunch,beef_stir_fry
19,muscle_gain,breakfast,peanut_butter_toast
40,weight_loss,lunch,sprouts_salad
23,maintenance,breakfast,poha_with_peanuts
23,maintenance,dinner,baked_fish_veggies
38,weight_loss,lunch,grilled_chicken_salad
32,weight_loss,lunch,grilled_chicken_salad
39,weight_loss,lunch,salad_chicken
23,muscle_gain,lunch,chicken_rice
17,muscle_gain,dinner,paneer_roti
25,maintenance,lunch,chickpea_salad
18,muscle_gain,dinner,lentil_stew_rice
38,weight_loss,lunch,vegetable_dalia
26,maintenance,dinner,vegetable_soup
18,muscle_gain,dinner,eggs_roti
27,maintenance,dinner,roti_vegetables
27,maintenance,breakfast,poha_with_peanuts
25,maintenance,breakfast,oats_fruits
27,maintenance,lunch,rice_dal_salad
29,weight_loss,dinner,clear_soup_tofu
29,weight_loss,dinner,clear_soup_tofu
19,muscle_gain,dinner,grilled_chicken_sweet_potato
18,muscle_gain,lunch,fish_rice
37,weight_loss,breakfast,fruit_bowl
21,muscle_gain,dinner,tofu_steak_rice
18,muscle_gain,breakfast,eggs_milk_banana
23,muscle_gain,breakfast,greek_yogurt_nuts
32,weight_loss,lunch,grilled_chicken_salad
25,maintenance,breakfast,oats_fruits
21,muscle_gain,lunch,chicken_rice
18,muscle_gain,lunch,paneer_pulao
36,weight_loss,breakfast,boiled_eggs_spinach
37,weight_loss,dinner,moong_dal_chilla
38,weight_loss,dinner,soup_salad
26,maintenance,dinner,cottage_cheese_salad
23,muscle_gain,breakfast,oatmeal_protein_shake
40,weight_loss,dinner,clear_soup_tofu
18,muscle_gain,lunch,turkey_sandwich
23,maintenance,breakfast,oats_fruits
27,maintenance,lunch,chickpea_salad
36,weight_loss,breakfast,chia_pudding
24,maintenance,lunch,quinoa_bowl
17,muscle_gain,dinner,tofu_steak_rice
25,maintenance,breakfast,oats_fruits
37,weight_loss,breakfast,oats_green_tea
33,weight_loss,lunch,vegetable_dalia
38,weight_loss,breakfast,boiled_eggs_spinach
37,weight_loss,dinner,moong_dal_chilla
35,weight_loss,dinner,moong_dal_chilla
31,weight_loss,lunch,salad_chicken
21,muscle_gain,lunch,lentils_quinoa
18,muscle_gain,dinner,eggs_roti
36,weight_loss,dinner,soup_salad
32,weight_loss,breakfast,fruit_bowl
17,muscle_gain,dinner,lentil_stew_rice
25,maintenance,breakfast,oats_fruits
23,maintenance,dinner,cottage_cheese_salad
22,maintenance,dinner,cottage_cheese_salad
20,muscle_gain,lunch,paneer_pulao
22,maintenance,dinner,vegetable_soup
18,muscle_gain,lunch,paneer_pulao
27,maintenance,breakfast,poha_with_peanuts
40,weight_loss,dinner,moong_dal_chilla
22,muscle_gain,lunch,beef_stir_fry
23,maintenance,breakfast,poha_with_peanuts
28,weight_loss,dinner,soup_salad
25,maintenance,dinner,vegetable_soup
28,weight_loss,dinner,clear_soup_tofu
17,muscle_gain,lunch,turkey_sandwich
36,weight_loss,breakfast,boiled_eggs_spinach
39,weight_loss,dinner,roasted_cauliflower
22,muscle_gain,lunch,beef_stir_fry
35,weight_loss,dinner,roasted_cauliflower
23,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,dinner,vegetable_soup
18,muscle_gain,breakfast,greek_yogurt_nuts
33,weight_loss,dinner,boiled_vegetables
32,weight_loss,lunch,salad_chicken
38,weight_loss,breakfast,fruit_bowl
23,maintenance,breakfast,poha_with_peanuts
28,weight_loss,dinner,clear_soup_tofu
20,muscle_gain,dinner,lentil_stew_rice
20,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,lunch,dal_roti
23,muscle_gain,lunch,paneer_pulao
18,muscle_gain,lunch,chicken_rice
29,weight_loss,lunch,grilled_chicken_salad
38,weight_loss,lunch,salad_chicken
22,maintenance,breakfast,avocado_toast
17,muscle_gain,lunch,fish_rice
22,maintenance,lunch,chickpea_salad
20,muscle_gain,dinner,paneer_roti
34,weight_loss,breakfast,boiled_eggs_spinach
27,maintenance,lunch,quinoa_bowl
21,muscle_gain,lunch,chicken_rice
36,weight_loss,breakfast,chia_pudding
28,weight_loss,lunch,clear_soup_crackers
23,maintenance,dinner,vegetable_soup
20,muscle_gain,dinner,tofu_steak_rice
28,weight_loss,breakfast,oats_green_tea
31,weight_loss,lunch,clear_soup_crackers
22,muscle_gain,lunch,lentils_quinoa
39,weight_loss,lunch,vegetable_dalia
22,maintenance,breakfast,smoothie_oats
20,muscle_gain,dinner,tofu_steak_rice
18,muscle_gain,breakfast,oatmeal_protein_shake
25,maintenance,breakfast,smoothie_oats
33,weight_loss,dinner,moong_dal_chilla
35,weight_loss,breakfast,boiled_eggs_spinach
39,weight_loss,breakfast,chia_pudding
32,weight_loss,lunch,vegetable_dalia
36,weight_loss,dinner,boiled_vegetables
34,weight_loss,dinner,moong_dal_chilla
23,maintenance,dinner,vegetable_soup
23,muscle_gain,breakfast,oatmeal_protein_shake
38,weight_loss,breakfast,chia_pudding
24,maintenance,lunch,quinoa_bowl
26,maintenance,breakfast,muesli_milk
23,maintenance,dinner,vegetable_soup
36,weight_loss,lunch,sprouts_salad
28,weight_loss,breakfast,black_coffee_omelette
27,maintenance,dinner,tofu_stir_fry
39,weight_loss,breakfast,black_coffee_omelette
22,muscle_gain,breakfast,oatmeal_protein_shake
38,weight_loss,dinner,clear_soup_tofu
18,muscle_gain,dinner,grilled_chicken_sweet_potato
30,weight_loss,dinner,soup_salad
27,maintenance,dinner,cottage_cheese_salad
29,weight_loss,dinner,boiled_vegetables
23,maintenance,lunch,dal_roti
25,maintenance,lunch,rice_dal_salad
27,maintenance,lunch,quinoa_bowl
38,weight_loss,lunch,grilled_chicken_salad
22,maintenance,dinner,roti_vegetables
25,maintenance,breakfast,avocado_toast
34,weight_loss,dinner,moong_dal_chilla
35,weight_loss,dinner,clear_soup_tofu
38,weight_loss,lunch,salad_chicken
22,maintenance,lunch,quinoa_bowl
25,maintenance,lunch,dal_roti
22,muscle_gain,breakfast,oatmeal_protein_shake
18,muscle_gain,dinner,grilled_chicken_sweet_potato
23,muscle_gain,breakfast,peanut_butter_toast
31,weight_loss,breakfast,oats_green_tea
19,muscle_gain,dinner,lentil_stew_rice
18,muscle_gain,lunch,lentils_quinoa
39,weight_loss,lunch,sprouts_salad
23,muscle_gain,breakfast,greek_yogurt_nuts
21,muscle_gain,dinner,grilled_chicken_sweet_potato
28,weight_loss,breakfast,chia_pudding
27,maintenance,lunch,dal_roti
34,weight_loss,dinner,roasted_cauliflower
31,weight_loss,breakfast,boiled_eggs_spinach
17,muscle_gain,breakfast,peanut_butter_toast
28,weight_loss,breakfast,black_coffee_omelette
18,muscle_gain,lunch,fish_rice
36,weight_loss,breakfast,fruit_bowl
20,muscle_gain,breakfast,peanut_butter_toast
32,weight_loss,dinner,moong_dal_chilla
22,muscle_gain,breakfast,eggs_milk_banana
37,weight_loss,lunch,clear_soup_crackers
23,muscle_gain,lunch,paneer_pulao
17,muscle_gain,breakfast,greek_yogurt_nuts
22,muscle_gain,dinner,tofu_steak_rice
40,weight_loss,breakfast,black_coffee_omelette
34,weight_loss,lunch,vegetable_dalia
18,muscle_gain,lunch,turkey_sandwich
35,weight_loss,lunch,grilled_chicken_salad
26,maintenance,breakfast,muesli_milk
23,muscle_gain,lunch,paneer_pulao
25,maintenance,lunch,mixed_veg_curry_rice
25,maintenance,breakfast,smoothie_oats
28,weight_loss,lunch,clear_soup_crackers
30,weight_loss,lunch,vegetable_dalia
23,muscle_gain,dinner,eggs_roti
28,weight_loss,dinner,roasted_cauliflower
18,muscle_gain,breakfast,peanut_butter_toast
27,maintenance,lunch,quinoa_bowl
26,maintenance,breakfast,oats_fruits
28,weight_loss,dinner,moong_dal_chilla
31,weight_loss,dinner,clear_soup_tofu
31,weight_loss,dinner,moong_dal_chilla
33,weight_loss,lunch,sprouts_salad
24,maintenance,lunch,rice_dal_salad
17,muscle_gain,breakfast,eggs_milk_banana
24,maintenance,breakfast,muesli_milk
22,muscle_gain,breakfast,peanut_butter_toast
24,maintenance,dinner,vegetable_soup
27,maintenance,breakfast,oats_fruits
26,maintenance,dinner,cottage_cheese_salad
21,muscle_gain,lunch,lentils_quinoa
40,weight_loss,lunch,vegetable_dalia
25,maintenance,dinner,cottage_cheese_salad
24,maintenance,dinner,vegetable_soup
26,maintenance,breakfast,poha_with_peanuts
18,muscle_gain,dinner,paneer_roti
27,maintenance,dinner,cottage_cheese_salad
28,weight_loss,dinner,boiled_vegetables
31,weight_loss,lunch,sprouts_salad
17,muscle_gain,lunch,fish_rice
38,weight_loss,lunch,vegetable_dalia
17,muscle_gain,lunch,paneer_pulao
40,weight_loss,lunch,clear_soup_crackers
35,weight_loss,breakfast,fruit_bowl
21,muscle_gain,breakfast,eggs_milk_banana
23,maintenance,lunch,quinoa_bowl
36,weight_loss,dinner,roasted_cauliflower
18,muscle_gain,dinner,grilled_chicken_sweet_potato
27,maintenance,dinner,cottage_cheese_salad
22,maintenance,lunch,mixed_veg_curry_rice
24,maintenance,dinner,roti_vegetables
23,maintenance,breakfast,poha_with_peanuts
23,muscle_gain,lunch,fish_rice
24,maintenance,lunch,rice_dal_salad
28,weight_loss,breakfast,boiled_eggs_spinach
24,maintenance,breakfast,avocado_toast
21,muscle_gain,dinner,eggs_roti
21,muscle_gain,dinner,eggs_roti
18,muscle_gain,dinner,eggs_roti
36,weight_loss,dinner,moong_dal_chilla
20,muscle_gain,lunch,paneer_pulao
27,maintenance,breakfast,poha_with_peanuts
19,muscle_gain,lunch,paneer_pulao
28,weight_loss,dinner,moong_dal_chilla
21,muscle_gain,dinner,eggs_roti
18,muscle_gain,lunch,fish_rice
26,maintenance,lunch,chickpea_salad
17,muscle_gain,lunch,chicken_rice
25,maintenance,dinner,baked_fish_veggies
22,maintenance,dinner,roti_vegetables
21,muscle_gain,lunch,fish_rice
25,maintenance,dinner,cottage_cheese_salad
34,weight_loss,dinner,clear_soup_tofu
17,muscle_gain,dinner,lentil_stew_rice
35,weight_loss,breakfast,black_coffee_omelette
26,maintenance,breakfast,poha_with_peanuts
17,muscle_gain,lunch,lentils_quinoa
18,muscle_gain,dinner,tofu_steak_rice
23,maintenance,dinner,roti_vegetables
19,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,breakfast,poha_with_peanuts
20,muscle_gain,dinner,tofu_steak_rice
32,weight_loss,lunch,vegetable_dalia
33,weight_loss,breakfast,chia_pudding
33,weight_loss,breakfast,black_coffee_omelette
23,maintenance,lunch,quinoa_bowl
32,weight_loss,lunch,grilled_chicken_salad
27,maintenance,lunch,chickpea_salad
24,maintenance,breakfast,smoothie_oats
33,weight_loss,lunch,vegetable_dalia
22,maintenance,dinner,vegetable_soup
34,weight_loss,breakfast,oats_green_tea
27,maintenance,dinner,roti_vegetables
20,muscle_gain,breakfast,oatmeal_protein_shake
23,muscle_gain,dinner,tofu_steak_rice
27,maintenance,breakfast,poha_with_peanuts
20,muscle_gain,dinner,tofu_steak_rice
22,maintenance,breakfast,avocado_toast
17,muscle_gain,lunch,paneer_pulao
37,weight_loss,breakfast,oats_green_tea
21,muscle_gain,dinner,paneer_roti
22,maintenance,breakfast,oats_fruits
22,maintenance,dinner,tofu_stir_fry
22,maintenance,lunch,rice_dal_salad
37,weight_loss,breakfast,boiled_eggs_spinach
26,maintenance,breakfast,smoothie_oats
29,weight_loss,dinner,boiled_vegetables
24,maintenance,breakfast,avocado_toast
37,weight_loss,breakfast,oats_green_tea
24,maintenance,breakfast,poha_with_peanuts
18,muscle_gain,lunch,lentils_quinoa
20,muscle_gain,dinner,tofu_steak_rice
22,muscle_gain,lunch,paneer_pulao
37,weight_loss,dinner,clear_soup_tofu
24,maintenance,breakfast,muesli_milk
20,muscle_gain,dinner,tofu_steak_rice
26,maintenance,breakfast,smoothie_oats
38,weight_loss,dinner,clear_soup_tofu
17,muscle_gain,lunch,lentils_quinoa
33,weight_loss,lunch,sprouts_salad
22,maintenance,breakfast,poha_with_peanuts
18,muscle_gain,lunch,chicken_rice
22,maintenance,lunch,dal_roti
32,weight_loss,dinner,soup_salad
32,weight_loss,breakfast,fruit_bowl
19,muscle_gain,dinner,grilled_chicken_sweet_potato
32,weight_loss,dinner,clear_soup_tofu
32,weight_loss,breakfast,fruit_bowl
25,maintenance,dinner,cottage_cheese_salad
22,muscle_gain,breakfast,eggs_milk_banana
19,muscle_gain,dinner,tofu_steak_rice
22,maintenance,dinner,cottage_cheese_salad
23,muscle_gain,lunch,lentils_quinoa
26,maintenance,dinner,vegetable_soup
22,maintenance,dinner,cottage_cheese_salad
39,weight_loss,breakfast,oats_green_tea
37,weight_loss,breakfast,fruit_bowl
37,weight_loss,dinner,boiled_vegetables
17,muscle_gain,breakfast,greek_yogurt_nuts
32,weight_loss,breakfast,oats_green_tea
21,muscle_gain,dinner,lentil_stew_rice
20,muscle_gain,dinner,tofu_steak_rice
23,maintenance,dinner,roti_vegetables
39,weight_loss,breakfast,boiled_eggs_spinach
24,maintenance,dinner,tofu_stir_fry
22,maintenance,breakfast,avocado_toast
39,weight_loss,dinner,moong_dal_chilla
24,maintenance,lunch,dal_roti
23,muscle_gain,breakfast,oatmeal_protein_shake
26,maintenance,dinner,tofu_stir_fry
33,weight_loss,breakfast,boiled_eggs_spinach
17,muscle_gain,dinner,eggs_roti
22,maintenance,lunch,chickpea_salad
23,muscle_gain,breakfast,oatmeal_protein_shake
37,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,dinner,lentil_stew_rice
24,maintenance,lunch,rice_dal_salad
23,maintenance,dinner,baked_fish_veggies
32,weight_loss,dinner,soup_salad
24,maintenance,lunch,rice_dal_salad
19,muscle_gain,breakfast,eggs_milk_banana
24,maintenance,breakfast,avocado_toast
27,maintenance,dinner,vegetable_soup
19,muscle_gain,dinner,eggs_roti
26,maintenance,breakfast,muesli_milk
37,weight_loss,breakfast,boiled_eggs_spinach
32,weight_loss,dinner,soup_salad
17,muscle_gain,breakfast,paneer_paratha
27,maintenance,breakfast,muesli_milk
17,muscle_gain,breakfast,paneer_paratha
33,weight_loss,dinner,soup_salad
31,weight_loss,breakfast,oats_green_tea
26,maintenance,lunch,quinoa_bowl
17,muscle_gain,dinner,tofu_steak_rice
22,maintenance,dinner,roti_vegetables
24,maintenance,breakfast,smoothie_oats
17,muscle_gain,breakfast,eggs_milk_banana
22,maintenance,breakfast,oats_fruits
40,weight_loss,dinner,clear_soup_tofu
35,weight_loss,breakfast,boiled_eggs_spinach
26,maintenance,dinner,vegetable_soup
19,muscle_gain,dinner,lentil_stew_rice
26,maintenance,lunch,mixed_veg_curry_rice
38,weight_loss,dinner,clear_soup_tofu
38,weight_loss,lunch,vegetable_dalia
26,maintenance,breakfast,muesli_milk
25,maintenance,breakfast,avocado_toast
24,maintenance,breakfast,poha_with_peanuts
28,weight_loss,dinner,soup_salad
19,muscle_gain,breakfast,oatmeal_protein_shake
18,muscle_gain,dinner,grilled_chicken_sweet_potato
38,weight_loss,dinner,boiled_vegetables
32,weight_loss,lunch,salad_chicken
40,weight_loss,dinner,boiled_vegetables
29,weight_loss,lunch,grilled_chicken_salad
18,muscle_gain,dinner,paneer_roti
29,weight_loss,dinner,clear_soup_tofu
24,maintenance,lunch,chickpea_salad
28,weight_loss,breakfast,boiled_eggs_spinach
23,muscle_gain,dinner,eggs_roti
22,muscle_gain,dinner,grilled_chicken_sweet_potato
29,weight_loss,breakfast,fruit_bowl
27,maintenance,breakfast,muesli_milk
23,maintenance,dinner,cottage_cheese_salad
22,maintenance,lunch,dal_roti
18,muscle_gain,breakfast,paneer_paratha
23,muscle_gain,dinner,lentil_stew_rice
20,muscle_gain,lunch,lentils_quinoa
19,muscle_gain,breakfast,peanut_butter_toast
31,weight_loss,breakfast,boiled_eggs_spinach
35,weight_loss,lunch,clear_soup_crackers
23,maintenance,dinner,vegetable_soup
34,weight_loss,dinner,moong_dal_chilla
31,weight_loss,dinner,moong_dal_chilla
18,muscle_gain,breakfast,paneer_paratha
24,maintenance,dinner,vegetable_soup
36,weight_loss,dinner,boiled_vegetables
24,maintenance,breakfast,smoothie_oats
31,weight_loss,breakfast,black_coffee_omelette
17,muscle_gain,dinner,tofu_steak_rice
23,muscle_gain,lunch,beef_stir_fry
19,muscle_gain,lunch,lentils_quinoa
22,maintenance,dinner,tofu_stir_fry
17,muscle_gain,breakfast,eggs_milk_banana
22,muscle_gain,dinner,lentil_stew_rice
34,weight_loss,dinner,moong_dal_chilla
35,weight_loss,lunch,clear_soup_crackers
29,weight_loss,breakfast,black_coffee_omelette
36,weight_loss,lunch,salad_chicken
18,muscle_gain,lunch,fish_rice
27,maintenance,dinner,baked_fish_veggies
22,muscle_gain,lunch,turkey_sandwich
32,weight_loss,breakfast,black_coffee_omelette
18,muscle_gain,breakfast,eggs_milk_banana
19,muscle_gain,breakfast,peanut_butter_toast
40,weight_loss,dinner,soup_salad
25,maintenance,breakfast,muesli_milk
22,muscle_gain,breakfast,eggs_milk_banana
25,maintenance,lunch,quinoa_bowl
33,weight_loss,lunch,grilled_chicken_salad
23,muscle_gain,lunch,chicken_rice
27,maintenance,lunch,chickpea_salad
25,maintenance,dinner,tofu_stir_fry
17,muscle_gain,breakfast,greek_yogurt_nuts
23,muscle_gain,lunch,beef_stir_fry
17,muscle_gain,lunch,fish_rice
22,muscle_gain,dinner,lentil_stew_rice
26,maintenance,lunch,quinoa_bowl
22,maintenance,breakfast,poha_with_peanuts
21,muscle_gain,dinner,paneer_roti
28,weight_loss,dinner,soup_salad
40,weight_loss,dinner,soup_salad
17,muscle_gain,lunch,lentils_quinoa
23,muscle_gain,breakfast,eggs_milk_banana
26,maintenance,breakfast,oats_fruits
18,muscle_gain,dinner,eggs_roti
36,weight_loss,breakfast,boiled_eggs_spinach
21,muscle_gain,dinner,tofu_steak_rice
21,muscle_gain,dinner,lentil_stew_rice
28,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,dinner,eggs_roti
27,maintenance,dinner,cottage_cheese_salad
23,maintenance,dinner,cottage_cheese_salad
19,muscle_gain,dinner,eggs_roti
24,maintenance,lunch,chickpea_salad
23,muscle_gain,lunch,beef_stir_fry
38,weight_loss,dinner,moong_dal_chilla
17,muscle_gain,lunch,fish_rice
23,muscle_gain,dinner,grilled_chicken_sweet_potato
36,weight_loss,lunch,grilled_chicken_salad
23,maintenance,lunch,dal_roti
24,maintenance,breakfast,muesli_milk
37,weight_loss,lunch,clear_soup_crackers
30,weight_loss,dinner,boiled_vegetables
33,weight_loss,dinner,soup_salad
23,muscle_gain,dinner,grilled_chicken_sweet_potato
33,weight_loss,dinner,soup_salad
29,weight_loss,lunch,clear_soup_crackers
19,muscle_gain,dinner,lentil_stew_rice
23,maintenance,breakfast,oats_fruits
21,muscle_gain,breakfast,eggs_milk_banana
40,weight_loss,breakfast,chia_pudding
19,muscle_gain,breakfast,eggs_milk_banana
22,maintenance,breakfast,oats_fruits
22,maintenance,dinner,roti_vegetables
17,muscle_gain,lunch,fish_rice
17,muscle_gain,dinner,tofu_steak_rice
23,maintenance,lunch,rice_dal_salad
38,weight_loss,dinner,moong_dal_chilla
17,muscle_gain,lunch,fish_rice
17,muscle_gain,dinner,eggs_roti
23,maintenance,dinner,roti_vegetables
31,weight_loss,lunch,vegetable_dalia
39,weight_loss,lunch,sprouts_salad
26,maintenance,breakfast,avocado_toast
24,maintenance,lunch,chickpea_salad
17,muscle_gain,lunch,turkey_sandwich
22,maintenance,lunch,dal_roti
18,muscle_gain,breakfast,eggs_milk_banana
18,muscle_gain,lunch,lentils_quinoa
29,weight_loss,lunch,grilled_chicken_salad
29,weight_loss,dinner,boiled_vegetables
20,muscle_gain,breakfast,oatmeal_protein_shake
23,muscle_gain,dinner,tofu_steak_rice
35,weight_loss,lunch,salad_chicken
22,muscle_gain,lunch,fish_rice
18,muscle_gain,breakfast,eggs_milk_banana
28,weight_loss,dinner,boiled_vegetables
19,muscle_gain,dinner,paneer_roti
20,muscle_gain,dinner,grilled_chicken_sweet_potato
25,maintenance,breakfast,avocado_toast
20,muscle_gain,dinner,lentil_stew_rice
23,muscle_gain,lunch,paneer_pulao
21,muscle_gain,dinner,tofu_steak_rice
33,weight_loss,breakfast,oats_green_tea
23,maintenance,breakfast,poha_with_peanuts
27,maintenance,lunch,dal_roti
39,weight_loss,dinner,roasted_cauliflower
20,muscle_gain,lunch,lentils_quinoa
25,maintenance,breakfast,avocado_toast
23,muscle_gain,lunch,lentils_quinoa
18,muscle_gain,breakfast,greek_yogurt_nuts
18,muscle_gain,lunch,beef_stir_fry
34,weight_loss,dinner,moong_dal_chilla
26,maintenance,dinner,vegetable_soup
23,muscle_gain,breakfast,peanut_butter_toast
25,maintenance,breakfast,poha_with_peanuts
25,maintenance,lunch,dal_roti
40,weight_loss,dinner,clear_soup_tofu
25,maintenance,breakfast,muesli_milk
